,Arizona,forecast,interval_low,interval_high
2020-06-16,25.0,23.821659088134766,19.17580223083496,24.995241165161133
2020-06-17,21.0,24.095355987548828,21.036502838134766,36.258155822753906
2020-06-18,34.0,33.95366668701172,33.76857376098633,34.01356887817383
2020-06-19,38.0,37.943336486816406,37.92467498779297,37.95564270019531
2020-06-20,25.0,25.051063537597656,25.03295135498047,25.070310592651367
2020-06-21,3.0,2.4538211822509766,0.3021155297756195,3.000436305999756
2020-06-22,2.0,1.9905979633331299,1.9723860025405884,1.9983115196228027
2020-06-23,45.0,39.450721740722656,17.1563663482666,45.034271240234375
2020-06-24,71.0,58.86279296875,36.084510803222656,70.96640014648438
2020-06-25,28.0,36.15021514892578,28.018917083740234,42.88008117675781
2020-06-26,41.0,39.157318115234375,29.51156997680664,43.274837493896484
2020-06-27,44.0,39.974937438964844,23.96674156188965,43.98640823364258
2020-06-28,14.0,21.345428466796875,14.01014232635498,41.5892448425293
2020-06-29,4.0,6.488639831542969,3.9990973472595215,16.431432723999023
2020-06-30,47.0,46.997840881347656,46.99064254760742,47.003108978271484
2020-07-01,80.0,79.99223327636719,79.98046112060547,79.99874114990234
2020-07-02,39.0,44.23786926269531,32.96529006958008,64.60740661621094
2020-07-03,34.0,34.14968490600586,33.98393630981445,34.75006103515625
2020-07-04,19.0,24.74818229675293,19.00639533996582,42.18275833129883
2020-07-05,8.0,16.7189998626709,7.985378742218018,42.68434524536133
2020-07-06,4.0,13.988899230957031,3.9944329261779785,52.94628143310547
2020-07-07,98.0,86.28105163574219,39.514949798583984,97.98684692382812
2020-07-08,36.0,36.03337478637695,36.026405334472656,36.03929138183594
2020-07-09,75.0,62.10515213012695,42.04304885864258,74.98832702636719
2020-07-10,44.0,43.994144439697266,43.979801177978516,44.02281188964844
2020-07-11,69.0,69.0189208984375,69.00052642822266,69.03608703613281
2020-07-12,86.0,75.43138122558594,33.221710205078125,85.99164581298828
2020-07-13,9.0,15.5785551071167,9.00005054473877,41.85782241821289
2020-07-14,91.0,92.24519348144531,90.98728942871094,97.19429016113281
2020-07-15,97.0,88.24861145019531,53.36387252807617,96.98104095458984
2020-07-16,58.0,58.0206298828125,58.01490020751953,58.031639099121094
2020-07-17,91.0,91.001220703125,90.98097229003906,91.00984954833984
