,Maryland,forecast,interval_low,interval_high
2020-05-07,66.0,49.7838020324707,47.99575424194336,51.789039611816406
2020-05-08,57.0,49.01182174682617,46.946598052978516,52.32233428955078
2020-05-09,54.0,50.13869857788086,46.75865936279297,53.2238655090332
2020-05-10,30.0,48.449684143066406,47.273284912109375,50.255558013916016
2020-05-11,39.0,49.08348846435547,47.19969177246094,50.30976104736328
2020-05-12,73.0,50.045413970947266,48.96397018432617,52.269195556640625
2020-05-13,53.0,48.24210739135742,46.588226318359375,49.91488265991211
2020-05-14,57.0,50.31230926513672,47.61273956298828,53.35309982299805
2020-05-15,45.0,48.930076599121094,45.24781036376953,51.29489517211914
2020-05-16,46.0,48.25217819213867,44.93598556518555,51.23809051513672
2020-05-17,35.0,47.681251525878906,44.801361083984375,50.28145980834961
2020-05-18,31.0,49.074947357177734,46.62245559692383,50.5968017578125
2020-05-19,58.0,50.109676361083984,48.869598388671875,52.49241256713867
2020-05-20,42.0,47.756343841552734,45.564544677734375,49.00584030151367
2020-05-21,36.0,47.65700912475586,46.13311767578125,49.95172119140625
2020-05-22,48.0,47.52291488647461,45.58981704711914,50.93616485595703
2020-05-23,36.0,47.60820770263672,44.859012603759766,49.58915710449219
2020-05-24,34.0,41.12202835083008,39.43122100830078,42.730926513671875
2020-05-25,25.0,41.784976959228516,39.62931823730469,43.17193603515625
2020-05-26,31.0,42.727699279785156,41.68696975708008,44.972476959228516
2020-05-27,59.0,40.757503509521484,38.911399841308594,41.75343704223633
2020-05-28,36.0,40.81386184692383,39.29525375366211,42.73393249511719
2020-05-29,38.0,40.827064514160156,39.12184524536133,43.77593994140625
2020-05-30,43.0,40.3257942199707,37.99104690551758,41.90111541748047
2020-05-31,23.0,33.433231353759766,30.005910873413086,36.58138656616211
2020-06-01,20.0,35.97876739501953,34.781394958496094,36.94429016113281
2020-06-02,45.0,37.61309051513672,36.57652282714844,39.40842819213867
2020-06-03,44.0,35.017234802246094,33.570194244384766,36.0075569152832
2020-06-04,27.0,35.12556076049805,33.72914505004883,36.79642105102539
2020-06-05,34.0,34.46466827392578,32.78706359863281,37.37556457519531
2020-06-06,38.0,36.93164825439453,33.7541618347168,40.40766143798828
2020-06-07,9.0,31.836322784423828,29.51755714416504,34.07767868041992
2020-06-08,27.0,33.54766082763672,32.39170455932617,34.48007583618164
2020-06-09,35.0,35.003116607666016,33.95281219482422,36.81271743774414
2020-06-10,33.0,32.69776916503906,31.35094451904297,33.7335090637207
2020-06-11,31.0,33.27249526977539,31.656967163085938,35.089298248291016
2020-06-12,25.0,32.74069595336914,31.045549392700195,35.19960021972656
2020-06-13,26.0,34.05783462524414,31.12577247619629,37.14616394042969
2020-06-14,13.0,26.58170509338379,25.0281982421875,28.198511123657227
2020-06-15,8.0,27.738018035888672,26.689733505249023,28.586814880371094
2020-06-16,35.0,29.093124389648438,28.00088119506836,30.902450561523438
2020-06-17,14.0,27.09213638305664,25.92374610900879,28.172046661376953
2020-06-18,20.0,27.95395278930664,26.33124542236328,29.75373077392578
2020-06-19,14.0,27.521869659423828,25.793254852294922,29.608333587646484
2020-06-20,22.0,28.33736801147461,25.727867126464844,31.085147857666016
2020-06-21,14.0,20.899486541748047,20.121532440185547,21.763431549072266
