,New Jersey,forecast,interval_low,interval_high
2020-06-07,70.0,83.41592080252511,79.32028198242188,90.28217315673828
2020-06-08,38.0,81.19292667933873,76.89962768554688,85.93685150146484
2020-06-09,89.0,80.336181640625,77.486328125,82.91094970703125
2020-06-10,74.0,81.06785365513393,76.92718505859375,85.43539428710938
2020-06-11,66.0,81.2408207484654,74.12495422363281,88.44529724121094
2020-06-12,46.0,80.05923243931362,74.24617767333984,84.24713134765625
2020-06-13,132.0,78.34519304547992,73.81163787841797,82.01121520996094
2020-06-14,38.0,78.36925179617745,73.31803131103516,83.45890808105469
2020-06-15,49.0,78.0619877406529,73.81109619140625,84.8463134765625
2020-06-16,84.0,78.15820639474052,72.4342041015625,83.32173156738281
2020-06-17,43.0,78.37096078055245,69.72399139404297,85.23979949951172
2020-06-18,34.0,78.2872085571289,69.73595428466797,83.76728057861328
2020-06-19,33.0,77.58517892020089,74.53435516357422,81.21185302734375
2020-06-20,22.0,77.25121743338448,72.9426040649414,84.79314422607422
2020-06-21,15.0,74.00126048496791,61.7535514831543,80.4970703125
2020-06-22,35.0,70.75042724609375,59.120758056640625,79.1526107788086
2020-06-23,51.0,67.27555683680943,57.20036315917969,79.94020080566406
2020-06-24,51.0,63.14170946393694,53.60936737060547,76.25598907470703
2020-06-25,1796.0,59.46874673025949,54.473480224609375,72.00946807861328
2020-06-26,42.0,78.0830328805106,51.2135124206543,207.7276153564453
2020-06-27,34.0,93.69321496146065,49.721031188964844,215.59902954101562
2020-06-28,27.0,108.47991180419922,48.029808044433594,221.2247314453125
2020-06-29,17.0,139.41726303100586,49.0667839050293,224.40040588378906
2020-06-30,43.0,174.03331211635046,50.8534049987793,235.2787628173828
2020-07-01,43.0,207.77174159458704,57.67279052734375,244.37330627441406
2020-07-02,29.0,235.7342812674386,200.7390899658203,270.24249267578125
2020-07-03,57.0,203.79935891287667,54.07146453857422,254.4187774658203
2020-07-04,25.0,166.37271227155412,55.570526123046875,229.1931610107422
2020-07-05,22.0,129.1740461077009,52.5607795715332,202.1779022216797
2020-07-06,18.0,100.34197398594448,52.7531852722168,175.09896850585938
2020-07-07,52.0,81.01391874040876,48.82239532470703,154.58802795410156
2020-07-08,51.0,65.59409005301339,49.496437072753906,137.8026123046875
2020-07-09,116.0,54.29674094063895,50.34867477416992,57.88262939453125
2020-07-10,31.0,55.4991455078125,49.50084686279297,64.53610229492188
2020-07-11,46.0,55.72586604527065,48.47618865966797,65.25651550292969
2020-07-12,0.0,56.55430712018694,48.68665313720703,65.31155395507812
2020-07-13,35.0,58.14308220999582,50.01201629638672,67.6271743774414
2020-07-14,22.0,60.65216881888254,51.57139587402344,67.24536895751953
2020-07-15,52.0,62.58160836356027,58.2102165222168,68.67811584472656
2020-07-16,31.0,63.55061558314732,59.99799346923828,69.1976089477539
2020-07-17,19.0,60.98380824497768,52.065696716308594,66.83671569824219
2020-07-18,15.0,58.00742667061942,51.00337600708008,67.74441528320312
2020-07-19,7.0,54.581930433000835,47.98537826538086,62.389381408691406
2020-07-20,9.0,52.559840611049104,48.622379302978516,62.00650405883789
2020-07-21,22.0,50.63956233433315,45.731441497802734,58.43275833129883
2020-07-22,-30.0,49.907532374064125,46.22107696533203,59.358848571777344
2020-07-23,23.0,47.76439208984375,43.66148376464844,54.55486297607422
2020-07-24,35.0,46.22322082519531,42.91801834106445,53.01004409790039
2020-07-25,11.0,44.43120829264323,39.95053482055664,50.215476989746094
2020-07-26,11.0,44.60886192321777,40.30168533325195,48.916038513183594
2020-07-27,17.0,46.15557861328125,46.15557861328125,46.15557861328125
2020-07-28,,38.48105239868164,38.48105239868164,38.48105239868164
2020-07-29,,41.14152145385742,41.14152145385742,41.14152145385742
2020-07-30,,36.900447845458984,36.900447845458984,36.900447845458984
2020-07-31,,37.98735427856445,37.98735427856445,37.98735427856445
2020-08-01,,34.91141128540039,34.91141128540039,34.91141128540039
2020-08-02,,35.738059997558594,35.738059997558594,35.738059997558594
2020-08-03,,42.36405944824219,42.36405944824219,42.36405944824219
