,Michigan,forecast,interval_low,interval_high
2020-06-17,228.0,242.73794555664062,228.02392578125,299.6348876953125
2020-06-18,301.0,313.2241516113281,301.02960205078125,351.12030029296875
2020-06-19,299.0,356.4041748046875,299.0079040527344,459.8441467285156
2020-06-20,448.0,447.333740234375,446.6882019042969,447.7097473144531
2020-06-21,166.0,245.0147705078125,166.08547973632812,398.4051818847656
2020-06-22,246.0,219.4188995361328,179.17430114746094,245.93807983398438
2020-06-23,240.0,252.48324584960938,239.85809326171875,301.95819091796875
2020-06-24,358.0,374.91790771484375,357.818115234375,442.0603942871094
2020-06-25,434.0,394.02838134765625,313.3531494140625,433.6728515625
2020-06-26,340.0,340.39202880859375,339.9117736816406,340.98358154296875
2020-06-27,350.0,351.244873046875,349.79449462890625,356.5218505859375
2020-06-28,267.0,269.65496826171875,266.9352722167969,276.99822998046875
2020-06-29,277.0,277.0331726074219,276.9599914550781,277.13580322265625
2020-06-30,505.0,460.6351623535156,283.2525634765625,505.02197265625
2020-07-01,361.0,411.09375,360.9290466308594,554.3511962890625
2020-07-02,589.0,515.5762939453125,385.8880615234375,588.9447631835938
2020-07-03,497.0,497.1775817871094,496.9676513671875,497.4287109375
2020-07-04,406.0,435.0340881347656,405.9334716796875,550.688232421875
2020-07-05,360.0,385.3551330566406,359.600341796875,445.8997802734375
2020-07-06,326.0,419.049072265625,326.1111145019531,609.4385375976562
2020-07-07,633.0,632.9039306640625,632.8449096679688,632.9954833984375
2020-07-08,651.0,630.8363037109375,547.9635009765625,654.982666015625
2020-07-09,512.0,539.6218872070312,512.3065795898438,647.2588500976562
2020-07-10,622.0,620.1570434570312,614.16650390625,621.9991455078125
2020-07-11,685.0,685.0782470703125,684.9237670898438,685.5172119140625
2020-07-12,406.0,485.6018981933594,405.84552001953125,646.921875
2020-07-13,422.0,462.67156982421875,421.71795654296875,625.5782470703125
2020-07-14,666.0,726.9522705078125,666.1751708984375,969.628173828125
2020-07-15,1049.0,992.5732421875,899.4666137695312,1048.868896484375
2020-07-16,926.0,925.9342041015625,925.7899780273438,926.2534790039062
2020-07-17,754.0,762.3153076171875,737.436279296875,818.3815307617188
2020-07-18,745.0,745.0419921875,744.8517456054688,745.1170654296875
2020-07-19,,584.7393798828125,511.4017639160156,751.590576171875
2020-07-20,,688.9503173828125,629.0767211914062,788.3821411132812
2020-07-21,,795.7838745117188,720.7962036132812,865.9231567382812
2020-07-22,,905.7200927734375,845.2532958984375,992.7007446289062
2020-07-23,,878.2518310546875,846.8946533203125,922.8229370117188
2020-07-24,,753.7814331054688,725.7483520507812,809.22119140625
2020-07-25,,712.9859619140625,677.8430786132812,740.2015991210938
