,Vermont,forecast,interval_low,interval_high
2020-06-13,0.0,-0.0028340101707726717,-0.006644308567047119,-0.0003554224967956543
2020-06-14,0.0,0.007614254951477051,-0.0029697418212890625,0.03881019353866577
2020-06-15,0.0,-0.0010688125621527433,-0.0027869343757629395,3.549456596374512e-05
2020-06-16,0.0,-0.015430539846420288,-0.07690739631652832,0.00019073486328125
2020-06-17,0.0,0.06586988270282745,0.0005439817905426025,0.32038477063179016
2020-06-18,1.0,0.8108107447624207,0.07353416085243225,0.9960688948631287
2020-06-19,0.0,0.0030919492710381746,0.0003877878189086914,0.01150214672088623
2020-06-20,0.0,-0.006424599792808294,-0.03278928995132446,0.0008387267589569092
2020-06-21,0.0,-0.0006404995801858604,-0.0016338229179382324,0.000148087739944458
2020-06-22,0.0,-0.0032524883281439543,-0.015667498111724854,0.0008617043495178223
2020-06-23,0.0,0.1029277816414833,-0.00022667646408081055,0.2432171106338501
2020-06-24,0.0,-0.03386590629816055,-0.11920732259750366,-0.0008628368377685547
2020-06-25,0.0,0.0024473429657518864,0.0013661384582519531,0.0037425756454467773
2020-06-26,0.0,-0.0012202620273455977,-0.00239640474319458,-0.00043022632598876953
2020-06-27,0.0,-0.0031189799774438143,-0.01709425449371338,0.00131186842918396
2020-06-28,0.0,0.1452482044696808,0.00043004751205444336,0.4274674355983734
2020-06-29,0.0,0.05717146396636963,-0.12966638803482056,0.4861493706703186
2020-06-30,0.0,0.1395515650510788,-0.012010753154754639,0.7099272608757019
2020-07-01,0.0,0.0001583397388458252,-0.0008753538131713867,0.0012537240982055664
2020-07-02,0.0,1.5687943232478574e-05,-0.000823676586151123,0.0016234219074249268
2020-07-03,0.0,-0.09095637500286102,-0.28158044815063477,-0.0008314251899719238
2020-07-04,0.0,-0.00014162660227157176,-0.0014862418174743652,0.0006199777126312256
2020-07-05,0.0,-0.0025971948634833097,-0.014425039291381836,0.0010289251804351807
2020-07-06,0.0,-0.014425331726670265,-0.07135653495788574,0.00021332502365112305
2020-07-07,0.0,0.00029480457305908203,-0.0012198686599731445,0.0024484992027282715
2020-07-08,0.0,0.008419078774750233,-0.004073083400726318,0.04571115970611572
2020-07-09,0.0,0.004762095399200916,-0.0006150603294372559,0.012615114450454712
2020-07-10,0.0,0.0003016948758158833,-0.00182342529296875,0.0028721988201141357
2020-07-11,0.0,-0.026963626965880394,-0.057500481605529785,-0.0012806057929992676
2020-07-12,0.0,0.0004666745662689209,-0.00010758638381958008,0.0014152824878692627
2020-07-13,0.0,-0.0006753980997018516,-0.006939589977264404,0.002291083335876465
2020-07-14,0.0,0.0010599493980407715,-0.0011403560638427734,0.0024545788764953613
2020-07-15,0.0,-0.0037050843238830566,-0.01177072525024414,-0.0013828873634338379
2020-07-16,0.0,0.0005121290450915694,-7.534027099609375e-05,0.001496642827987671
2020-07-17,0.0,0.014808070845901966,-0.0009037256240844727,0.07511693239212036
2020-07-18,0.0,0.054941970854997635,0.0007513165473937988,0.26900750398635864
2020-07-19,0.0,-0.015482199378311634,-0.07514631748199463,0.00026726722717285156
2020-07-20,,-0.0591733381152153,-0.10484284162521362,0.0034530460834503174
2020-07-21,,0.06566743552684784,-0.06202709674835205,0.2437814474105835
2020-07-22,,-0.08200506865978241,-0.1686248779296875,-0.002320587635040283
2020-07-23,,0.10439179092645645,-0.019627749919891357,0.2474658191204071
2020-07-24,,-0.06039489060640335,-0.13340121507644653,0.0185183584690094
2020-07-25,,-0.04309781640768051,-0.05724817514419556,-0.02614825963973999
2020-07-26,,-0.03137338161468506,-0.08859509229660034,-0.004449903964996338
