,Tennessee,forecast,interval_low,interval_high
2020-06-23,750.0,1216.5217224355467,1216.5217224355467,1216.5217224355467
2020-06-24,932.0,738.3562597128293,738.3562597128293,738.3562597128293
2020-06-25,799.0,392.77043559618727,392.77043559618727,392.77043559618727
2020-06-26,1410.0,1626.0470538221596,1626.0470538221596,1626.0470538221596
2020-06-27,728.0,0.0,0.0,0.0
2020-06-28,0.0,790.976939098486,790.976939098486,790.976939098486
2020-06-29,2125.0,3766.6654660988347,3766.6654660988347,3766.6654660988347
2020-06-30,1212.0,0.0,0.0,0.0
2020-07-01,1806.0,2500.8838633297682,2500.8838633297682,2500.8838633297682
2020-07-02,1575.0,377.293913861879,377.293913861879,377.293913861879
2020-07-03,1822.0,1457.7803324716403,1457.7803324716403,1457.7803324716403
2020-07-04,1428.0,845.4910931278196,845.4910931278196,845.4910931278196
2020-07-05,1176.0,1378.880000279154,1378.880000279154,1378.880000279154
2020-07-06,723.0,1466.6331211275838,1466.6331211275838,1466.6331211275838
2020-07-07,1475.0,2834.709477927391,2834.709477927391,2834.709477927391
2020-07-08,2472.0,2030.86438932469,2030.86438932469,2030.86438932469
2020-07-09,1605.0,0.0,0.0,0.0
2020-07-10,1955.0,3084.099496117809,3084.099496117809,3084.099496117809
2020-07-11,1460.0,969.2481140961828,969.2481140961828,969.2481140961828
2020-07-12,954.0,1727.1378768545628,1727.1378768545628,1727.1378768545628
2020-07-13,3314.0,4784.891280426417,4784.891280426417,4784.891280426417
2020-07-14,1514.0,0.0,0.0,0.0
2020-07-15,2273.0,4599.436296493377,4599.436296493377,4599.436296493377
2020-07-16,2479.0,1685.6449774822713,1685.6449774822713,1685.6449774822713
2020-07-17,2279.0,1470.2853676983584,1470.2853676983584,1470.2853676983584
2020-07-18,2517.0,2912.2586443252694,2912.2586443252694,2912.2586443252694
2020-07-19,1779.0,1135.1956232433104,1135.1956232433104,1135.1956232433104
2020-07-20,,2510.9387419425047,1939.003812902122,3082.8736709828872
2020-07-21,,2539.2762238340674,1967.2525270427407,3111.2999206253944
2020-07-22,,2508.6641410172397,1936.1136781107602,3081.214603923719
2020-07-23,,2764.7346043681287,2184.7250797020647,3344.7441290341926
2020-07-24,,2626.6413934792704,2046.5571501645168,3206.725636794024
2020-07-25,,2801.566733328459,2199.5306714141407,3403.6027952427776
2020-07-26,,2784.9846057761238,2176.4870244876947,3393.482187064553
