,New Mexico,forecast,interval_low,interval_high
2020-06-13,9621.0,9127.9501953125,8924.736328125,9343.513671875
2020-06-14,9723.0,9334.8388671875,9163.8828125,9496.0390625
2020-06-15,9845.0,9516.6630859375,9441.2509765625,9665.6171875
2020-06-16,9933.0,9685.51953125,9536.8115234375,9828.267578125
2020-06-17,10065.0,9853.0322265625,9723.2138671875,10005.2275390625
2020-06-18,10153.0,10026.4638671875,9871.326171875,10211.4130859375
2020-06-19,10260.0,10204.1669921875,10039.892578125,10404.298828125
2020-06-20,10430.0,10366.0224609375,10138.82421875,10596.681640625
2020-06-21,10565.0,10245.390625,10060.8994140625,10426.48828125
2020-06-22,10694.0,10413.2734375,10306.9345703125,10589.2216796875
2020-06-23,10838.0,10607.5517578125,10435.9365234375,10776.4150390625
2020-06-24,10990.0,10768.6318359375,10620.23828125,10945.8681640625
2020-06-25,11192.0,10948.2900390625,10764.1845703125,11164.142578125
2020-06-26,11408.0,11130.7529296875,10939.71875,11359.5654296875
2020-06-27,11619.0,11302.8291015625,11061.4765625,11556.5244140625
2020-06-28,11809.0,11076.33984375,10924.4912109375,11239.9951171875
2020-06-29,11982.0,11249.578125,11148.255859375,11416.9150390625
2020-06-30,12147.0,11453.7666015625,11307.7802734375,11610.0087890625
2020-07-01,12276.0,11622.4443359375,11502.0654296875,11785.5126953125
2020-07-02,12520.0,11819.89453125,11665.0556640625,12018.19921875
2020-07-03,12776.0,12005.0185546875,11849.365234375,12210.849609375
2020-07-04,13063.0,12191.59765625,11999.1884765625,12416.5078125
2020-07-05,13256.0,12248.7919921875,12199.669921875,12345.220703125
2020-07-06,13507.0,12433.95703125,12369.8935546875,12554.33203125
2020-07-07,13727.0,12649.3408203125,12597.53125,12745.56640625
2020-07-08,14017.0,12834.8193359375,12758.865234375,12936.0673828125
2020-07-09,14251.0,13068.48046875,12993.0625,13192.5791015625
2020-07-10,14549.0,13255.23828125,13170.6298828125,13375.8291015625
2020-07-11,14773.0,13467.3603515625,13385.443359375,13594.3828125
2020-07-12,15028.0,13670.4970703125,13551.498046875,13814.18359375
2020-07-13,15291.0,13847.7265625,13782.224609375,13888.673828125
2020-07-14,15514.0,14096.7421875,13987.01171875,14221.029296875
2020-07-15,15841.0,14292.68359375,14154.078125,14442.2509765625
2020-07-16,16138.0,14574.2392578125,14437.041015625,14717.626953125
2020-07-17,16456.0,14760.1923828125,14608.404296875,14937.40234375
2020-07-18,16736.0,15011.0302734375,14834.947265625,15234.2890625
2020-07-19,,15404.7919921875,15162.1337890625,15885.3203125
2020-07-20,,15535.1787109375,15442.169921875,15700.7744140625
2020-07-21,,15855.4501953125,15629.1064453125,16293.67578125
2020-07-22,,16050.6279296875,15800.037109375,16510.609375
2020-07-23,,16392.986328125,16145.185546875,16869.634765625
2020-07-24,,16578.740234375,16304.3291015625,17125.75390625
2020-07-25,,16888.142578125,16539.23828125,17581.76171875
