,Total,forecast,interval_low,interval_high
2020-07-15,949.0,514.7883001795904,514.7883001795904,514.7883001795904
2020-07-16,943.0,913.1368279446608,913.1368279446608,913.1368279446608
2020-07-17,908.0,819.583788302146,819.583788302146,819.583788302146
2020-07-18,853.0,672.6721833210916,672.6721833210916,672.6721833210916
2020-07-19,415.0,221.3885456692989,221.3885456692989,221.3885456692989
2020-07-20,,511.99123562101386,32.1293514767022,991.8531197653256
2020-07-21,,816.8097961986134,278.03043103183654,1355.5891613653903
2020-07-22,,955.7877092924323,388.91095110360413,1522.6644674812605
2020-07-23,,989.2138666531234,388.98057982869807,1589.447153477549
2020-07-24,,936.2033895796482,307.9493542478551,1564.4574249114412
2020-07-25,,793.9936693487426,129.24645299856434,1458.740885698921
2020-07-26,,580.2799732142594,-155.4604459063354,1316.020392334854
