,Arizona,forecast,interval_low,interval_high
2020-07-02,3340.0,3533.28759765625,3340.0302734375,4305.2470703125
2020-07-03,4427.0,4426.541015625,4426.04541015625,4426.90771484375
2020-07-04,2695.0,2695.4150390625,2695.1279296875,2695.80419921875
2020-07-05,3536.0,3169.541015625,2535.001953125,3535.973388671875
2020-07-06,3352.0,2975.4267578125,1470.0562744140625,3352.00146484375
2020-07-07,3639.0,4017.08740234375,3638.57421875,4605.458984375
2020-07-08,3520.0,3739.326904296875,3481.112060546875,4096.1533203125
2020-07-09,4057.0,3892.46142578125,3598.949462890625,4059.841064453125
2020-07-10,4221.0,4221.1591796875,4220.7783203125,4221.7099609375
2020-07-11,3038.0,3038.087158203125,3037.745361328125,3038.312744140625
2020-07-12,2537.0,2672.38720703125,2536.876708984375,3213.946533203125
2020-07-13,1357.0,1745.8323974609375,1357.1402587890625,3299.912109375
2020-07-14,4273.0,4072.424560546875,3272.238525390625,4272.6982421875
2020-07-15,3257.0,3257.21044921875,3256.657470703125,3257.735107421875
2020-07-16,3259.0,3368.595703125,3259.14794921875,3805.593994140625
2020-07-17,3910.0,3782.24267578125,3272.73193359375,3909.89990234375
2020-07-18,2742.0,2742.15625,2741.56494140625,2742.407958984375
2020-07-19,2359.0,2390.13525390625,2358.87939453125,2514.864990234375
2020-07-20,,1718.7974853515625,1352.671630859375,2409.864990234375
2020-07-21,,3149.31884765625,2392.230712890625,4044.166259765625
2020-07-22,,2637.697265625,2344.487060546875,3319.2431640625
2020-07-23,,2780.888427734375,2256.696533203125,3316.70751953125
2020-07-24,,3018.424072265625,2741.524169921875,3748.044189453125
2020-07-25,,2498.46142578125,2084.4296875,2746.215087890625
2020-07-26,,2574.0,2414.628662109375,2765.91748046875
