,Maine,forecast,interval_low,interval_high
2020-05-14,50.0,48.077903747558594,40.61909866333008,50.00101852416992
2020-05-15,38.0,40.16012191772461,38.00381088256836,48.521236419677734
2020-05-16,45.0,44.92601013183594,44.88731384277344,44.970062255859375
2020-05-17,39.0,39.022483825683594,38.992393493652344,39.045875549316406
2020-05-18,26.0,25.988018035888672,25.959712982177734,26.00478172302246
2020-05-19,28.0,28.05801010131836,28.022640228271484,28.080163955688477
2020-05-20,78.0,77.88519287109375,77.85009765625,77.92475128173828
2020-05-21,58.0,58.08430862426758,58.04840087890625,58.12761306762695
2020-05-22,71.0,67.53535461425781,61.51545333862305,70.93955993652344
2020-05-23,65.0,60.387786865234375,42.02849578857422,65.02823638916016
2020-05-24,42.0,42.010597229003906,41.996543884277344,42.034873962402344
2020-05-25,19.0,19.057403564453125,19.014652252197266,19.088865280151367
2020-05-26,35.0,34.9176025390625,34.896053314208984,34.95467758178711
2020-05-27,28.0,28.070568084716797,28.020902633666992,28.107160568237305
2020-05-28,52.0,41.90662384033203,34.63136291503906,51.95487976074219
2020-05-29,37.0,37.04216766357422,37.02316665649414,37.06271743774414
2020-05-30,56.0,53.07110595703125,41.60293960571289,55.98785400390625
2020-05-31,43.0,45.608131408691406,42.97628402709961,55.96600341796875
2020-06-01,24.0,23.52084732055664,21.58171272277832,24.015050888061523
2020-06-02,28.0,27.98482322692871,27.943286895751953,28.01204490661621
2020-06-03,41.0,39.33693313598633,32.776084899902344,40.99458312988281
2020-06-04,28.0,28.04630470275879,28.002216339111328,28.089527130126953
2020-06-05,36.0,36.537841796875,35.91611099243164,38.57188415527344
2020-06-06,42.0,42.00931930541992,41.96689224243164,42.08113098144531
2020-06-07,46.0,44.081947326660156,36.50907897949219,45.99784851074219
2020-06-08,18.0,17.989686965942383,17.92688751220703,18.01805877685547
2020-06-09,18.0,17.184192657470703,15.91072940826416,18.037845611572266
2020-06-10,31.0,28.144573211669922,21.550891876220703,32.780738830566406
2020-06-11,30.0,30.085803985595703,30.056310653686523,30.131052017211914
2020-06-12,54.0,50.21450424194336,35.64736557006836,53.92082214355469
2020-06-13,36.0,37.36864471435547,34.74261474609375,43.91132354736328
2020-06-14,36.0,35.85139846801758,35.35408020019531,36.0234260559082
2020-06-15,17.0,16.979904174804688,16.974014282226562,16.987083435058594
2020-06-16,9.0,10.917378425598145,9.001009941101074,18.346843719482422
2020-06-17,17.0,20.782209396362305,16.955415725708008,28.120105743408203
2020-06-18,42.0,34.431026458740234,25.420228958129883,41.91320037841797
2020-06-19,35.0,35.03168487548828,34.965579986572266,35.08183670043945
2020-06-20,25.0,25.014116287231445,24.979110717773438,25.0550537109375
2020-06-21,19.0,21.861507415771484,18.983415603637695,33.28736877441406
2020-06-22,14.0,15.232912063598633,13.953465461730957,20.237199783325195
2020-06-23,25.0,23.69610595703125,18.42654800415039,25.061126708984375
2020-06-24,21.0,34.295963287353516,21.031728744506836,43.90724182128906
2020-06-25,53.0,52.945030212402344,52.9101676940918,52.987850189208984
2020-06-26,32.0,45.54680633544922,32.0751953125,55.99753189086914
2020-06-27,52.0,48.652565002441406,35.40331268310547,51.996917724609375
2020-06-28,37.0,40.514564514160156,36.98128890991211,54.46255874633789
2020-06-29,28.0,28.67181396484375,27.973325729370117,31.41475486755371
2020-06-30,34.0,34.0031852722168,33.99505615234375,34.02018737792969
2020-07-01,41.0,40.96780776977539,40.94024658203125,40.98429489135742
2020-07-02,34.0,35.437896728515625,34.02678680419922,41.02616500854492
2020-07-03,45.0,38.29658889770508,25.161659240722656,45.04965591430664
2020-07-04,24.0,23.253000259399414,20.329872131347656,24.002002716064453
2020-07-05,18.0,18.893184661865234,17.979694366455078,22.44158363342285
2020-07-06,8.0,11.847481727600098,8.0022554397583,18.635032653808594
2020-07-07,17.0,17.732330322265625,16.947750091552734,20.71744155883789
2020-07-08,20.0,20.03129005432129,19.99587059020996,20.092693328857422
2020-07-09,26.0,25.926944732666016,25.88165855407715,25.949949264526367
2020-07-10,13.0,19.468379974365234,13.049866676330566,29.864849090576172
2020-07-11,21.0,20.82455062866211,20.101198196411133,21.075334548950195
2020-07-12,19.0,19.009370803833008,18.99713897705078,19.041702270507812
2020-07-13,19.0,13.532397270202637,8.597676277160645,19.004411697387695
2020-07-14,8.0,10.045938491821289,7.973267555236816,15.391592979431152
2020-07-15,12.0,12.010209083557129,11.988463401794434,12.054627418518066
2020-07-16,20.0,23.785913467407227,19.98356819152832,38.896240234375
2020-07-17,38.0,33.540122985839844,15.848145484924316,37.98970031738281
2020-07-18,9.0,14.991887092590332,9.016103744506836,38.80636978149414
2020-07-19,42.0,41.97353744506836,41.94840621948242,41.99003601074219
2020-07-20,,26.343097686767578,22.323335647583008,32.86663818359375
2020-07-21,,26.996532440185547,23.25932502746582,31.025211334228516
2020-07-22,,31.809667587280273,26.61681365966797,38.40558624267578
2020-07-23,,42.942710876464844,39.9706916809082,47.35719299316406
2020-07-24,,43.20006561279297,39.62299728393555,45.837642669677734
2020-07-25,,41.82170867919922,37.98781967163086,46.33806228637695
2020-07-26,,43.96981430053711,41.22134017944336,50.40878677368164
