,South Dakota,forecast,interval_low,interval_high
2020-06-19,49.0,49.091121673583984,49.060604095458984,49.137115478515625
2020-06-20,67.0,70.56314849853516,67.00785827636719,84.75308990478516
2020-06-21,72.0,68.30581665039062,53.790199279785156,71.97162628173828
2020-06-22,29.0,30.33481216430664,28.925447463989258,35.80393981933594
2020-06-23,27.0,27.056873321533203,27.015413284301758,27.10576629638672
2020-06-24,66.0,62.98781204223633,54.12938690185547,71.14295196533203
2020-06-25,60.0,59.97627639770508,59.876014709472656,60.10049819946289
2020-06-26,56.0,65.80278015136719,56.01359176635742,85.56077575683594
2020-06-27,91.0,85.73638916015625,64.8571548461914,90.98693084716797
2020-06-28,55.0,58.9394416809082,54.990535736083984,74.61417388916016
2020-06-29,35.0,34.99809646606445,34.985660552978516,35.006141662597656
2020-06-30,48.0,44.19824981689453,36.34986114501953,48.0056266784668
2020-07-01,62.0,65.61174011230469,61.99390411376953,73.41534423828125
2020-07-02,67.0,70.90393829345703,66.9933853149414,86.46696472167969
2020-07-03,85.0,80.4679946899414,62.5128173828125,85.00434112548828
2020-07-04,50.0,58.412864685058594,50.05048370361328,78.71986389160156
2020-07-05,35.0,38.21852493286133,34.965118408203125,51.13889694213867
2020-07-06,42.0,40.932952880859375,36.650882720947266,42.025848388671875
2020-07-07,58.0,56.37982940673828,50.12530517578125,57.98101806640625
2020-07-08,79.0,79.06297302246094,79.03030395507812,79.0929946899414
2020-07-09,94.0,93.95597839355469,93.90635681152344,93.98843383789062
2020-07-10,65.0,65.01664733886719,64.94628143310547,65.10384368896484
2020-07-11,53.0,56.19519805908203,52.97275161743164,68.98047637939453
2020-07-12,45.0,45.016380310058594,44.99435043334961,45.03763198852539
2020-07-13,25.0,31.273412704467773,24.990001678466797,56.34609603881836
2020-07-14,48.0,47.394737243652344,35.07386016845703,57.949127197265625
2020-07-15,80.0,79.98963928222656,79.95641326904297,80.0114517211914
2020-07-16,42.0,57.912193298339844,42.02711868286133,92.48888397216797
2020-07-17,95.0,79.52861022949219,43.16887283325195,94.92770385742188
2020-07-18,73.0,65.85664367675781,48.11178970336914,73.0184326171875
2020-07-19,44.0,43.99262619018555,43.95196533203125,44.025638580322266
2020-07-20,,38.760276794433594,29.306550979614258,52.90693664550781
2020-07-21,,46.749916076660156,39.753170013427734,52.669795989990234
2020-07-22,,75.82184600830078,63.50697708129883,93.54273223876953
2020-07-23,,65.22410583496094,41.57599639892578,78.66840362548828
2020-07-24,,68.8875961303711,47.386173248291016,85.50657653808594
2020-07-25,,63.130088806152344,51.294189453125,70.71835327148438
2020-07-26,,48.3839111328125,41.4531135559082,52.27576446533203
