,Minnesota,forecast,interval_low,interval_high
2020-06-25,360.0,387.08966064453125,359.92120361328125,447.5689392089844
2020-06-26,493.0,473.7249450683594,396.97808837890625,492.99664306640625
2020-06-27,417.0,440.7440490722656,417.0151062011719,535.3026123046875
2020-06-28,516.0,496.03875732421875,416.4006652832031,515.9939575195312
2020-06-29,312.0,334.9781188964844,311.9905700683594,426.7969970703125
2020-06-30,442.0,415.6343688964844,310.14361572265625,442.032958984375
2020-07-01,413.0,413.75762939453125,363.8090515136719,465.9070129394531
2020-07-02,494.0,474.39190673828125,396.31304931640625,493.9490661621094
2020-07-03,414.0,346.24542236328125,75.15133666992188,414.096923828125
2020-07-04,0.0,107.77684020996094,-0.0032279491424560547,538.7188720703125
2020-07-05,512.0,476.9004821777344,336.63360595703125,511.99371337890625
2020-07-06,433.0,433.0245666503906,432.9861755371094,433.0589599609375
2020-07-07,564.0,517.8060913085938,441.4571838378906,563.9778442382812
2020-07-08,456.0,473.89031982421875,455.9576110839844,545.3298950195312
2020-07-09,574.0,574.042236328125,574.0094604492188,574.0763549804688
2020-07-10,604.0,598.3455200195312,575.74169921875,604.0256958007812
2020-07-11,804.0,732.8343505859375,448.5479736328125,803.940673828125
2020-07-12,710.0,657.1602783203125,445.609619140625,710.0894775390625
2020-07-13,491.0,468.9544982910156,380.9257507324219,491.0116882324219
2020-07-14,398.0,398.03045654296875,397.9970397949219,398.1019592285156
2020-07-15,572.0,551.3377685546875,468.8316345214844,571.99658203125
2020-07-16,605.0,603.0402221679688,595.2362060546875,605.027099609375
2020-07-17,666.0,633.0240478515625,500.9781799316406,666.0550537109375
2020-07-18,457.0,456.9757385253906,456.9441223144531,457.021240234375
2020-07-19,,474.3736877441406,453.58837890625,481.3241271972656
2020-07-20,,451.197998046875,353.53179931640625,551.7603759765625
2020-07-21,,421.72955322265625,345.33868408203125,518.5838012695312
2020-07-22,,488.8265686035156,391.22882080078125,604.2933959960938
2020-07-23,,494.55010986328125,432.2742919921875,617.01416015625
2020-07-24,,508.2195739746094,460.5375671386719,651.6517333984375
2020-07-25,,467.58148193359375,460.4233703613281,477.3424072265625
