,Oklahoma,forecast,interval_low,interval_high
2020-07-01,362.0,371.0606689453125,361.96368408203125,407.2244567871094
2020-07-02,412.0,437.5859375,411.9853820800781,539.7703247070312
2020-07-03,538.0,536.0579833984375,528.49169921875,538.0050659179688
2020-07-04,579.0,579.0047607421875,578.9346923828125,579.0528564453125
2020-07-05,283.0,323.9241943359375,283.00128173828125,487.5006408691406
2020-07-06,431.0,451.4327087402344,430.9827880859375,533.103515625
2020-07-07,858.0,820.5555419921875,671.0703735351562,857.9732055664062
2020-07-08,674.0,674.04833984375,673.8374633789062,674.1802368164062
2020-07-09,603.0,599.1285400390625,583.75341796875,603.1575317382812
2020-07-10,595.0,595.0606689453125,594.9644165039062,595.1514282226562
2020-07-11,687.0,686.8809204101562,686.813232421875,686.9761352539062
2020-07-12,456.0,462.23394775390625,455.9322509765625,487.1216125488281
2020-07-13,511.0,601.9891357421875,510.9951171875,965.7202758789062
2020-07-14,994.0,994.017578125,993.957763671875,994.0745239257812
2020-07-15,1074.0,991.3889770507812,661.3950805664062,1073.9638671875
2020-07-16,626.0,657.3877563476562,625.9984130859375,706.9649047851562
2020-07-17,700.0,684.1334228515625,620.4144897460938,700.0989990234375
2020-07-18,917.0,816.3429565429688,637.21435546875,916.9920654296875
2020-07-19,,665.7045288085938,442.6026306152344,836.2128295898438
2020-07-20,,884.3724365234375,684.1220703125,1041.2049560546875
2020-07-21,,1022.4240112304688,959.185302734375,1055.70556640625
2020-07-22,,999.9490356445312,780.8435668945312,1073.598876953125
2020-07-23,,691.3440551757812,625.95751953125,778.9642333984375
2020-07-24,,711.4202880859375,620.909423828125,812.004150390625
2020-07-25,,817.8695068359375,638.6245727539062,917.9275512695312
