,North Carolina,forecast,interval_low,interval_high
2020-05-18,534.0,426.6001892089844,39.70967102050781,533.96826171875
2020-05-19,32.0,197.58877563476562,32.20087814331055,857.8192138671875
2020-05-20,1023.0,1022.1189575195312,1021.6873168945312,1022.83203125
2020-05-21,250.0,455.6366271972656,250.71728515625,1274.3857421875
2020-05-22,1598.0,1597.1495361328125,1596.732421875,1597.6439208984375
2020-05-23,754.0,756.3924560546875,753.886962890625,766.2882080078125
2020-05-24,501.0,571.1270141601562,501.170654296875,850.1015625
2020-05-25,692.0,652.7891845703125,497.4712219238281,691.6820068359375
2020-05-26,398.0,398.17633056640625,397.790771484375,398.80718994140625
2020-05-27,461.0,573.9533081054688,461.1488342285156,1023.5951538085938
2020-05-28,884.0,883.5060424804688,883.164794921875,883.9176025390625
2020-05-29,1085.0,1101.6610107421875,1084.685546875,1168.4434814453125
2020-05-30,909.0,909.455078125,909.1607666015625,909.7057495117188
2020-05-31,991.0,944.7140502929688,760.7857666015625,990.8635864257812
2020-06-01,807.0,734.2445068359375,443.4814453125,807.2660522460938
2020-06-02,431.0,555.6859741210938,431.1230163574219,1052.7037353515625
2020-06-03,1253.0,1137.8240966796875,679.63330078125,1252.428955078125
2020-06-04,799.0,799.4842529296875,798.6886596679688,800.4028930664062
2020-06-05,1220.0,1220.35595703125,1220.0023193359375,1220.9248046875
2020-06-06,1423.0,1320.974365234375,915.6282348632812,1422.69677734375
2020-06-07,907.0,907.2559814453125,906.653564453125,907.7576293945312
2020-06-08,892.0,870.4007568359375,824.2232055664062,892.1008911132812
2020-06-09,710.0,754.1614379882812,709.5254516601562,931.364990234375
2020-06-10,1246.0,1145.54931640625,987.76904296875,1245.79541015625
2020-06-11,1111.0,1111.732177734375,1111.4080810546875,1112.021484375
2020-06-12,1833.0,1831.9566650390625,1831.3250732421875,1832.6214599609375
2020-06-13,1428.0,1398.9671630859375,1280.6488037109375,1429.0570068359375
2020-06-14,1419.0,1385.8670654296875,1254.785888671875,1418.998046875
2020-06-15,850.0,845.2177734375,824.7667236328125,850.5460815429688
2020-06-16,793.0,792.5919189453125,792.0887451171875,792.8987426757812
2020-06-17,1027.0,1027.922119140625,1027.1318359375,1028.2733154296875
2020-06-18,1233.0,1218.0625,1162.630126953125,1232.00048828125
