,Washington,forecast,interval_low,interval_high
2020-07-04,2.0,9.548528671264648,9.0994873046875,10.687505722045898
2020-07-05,5.0,6.999581336975098,6.158718585968018,7.701686382293701
2020-07-06,10.0,6.986285209655762,6.605093955993652,7.198398590087891
2020-07-07,15.0,7.4834160804748535,6.60221004486084,8.343952178955078
2020-07-08,10.0,7.312306880950928,6.788642883300781,8.117730140686035
2020-07-09,15.0,7.6558942794799805,6.876441955566406,8.427976608276367
2020-07-10,15.0,8.082612991333008,6.991097450256348,8.952733039855957
2020-07-11,0.0,7.576572418212891,6.9437785148620605,8.487957954406738
2020-07-12,14.0,8.068033218383789,7.084834575653076,8.864598274230957
2020-07-13,-39.0,8.214242935180664,7.899209022521973,8.495132446289062
2020-07-14,5.0,8.507390975952148,7.6053056716918945,9.402097702026367
2020-07-15,17.0,8.4133939743042,7.865198135375977,9.259328842163086
2020-07-16,6.0,8.783434867858887,7.864171504974365,9.511019706726074
2020-07-17,7.0,9.2568941116333,8.080605506896973,10.282491683959961
2020-07-18,10.0,8.68137264251709,7.8755621910095215,9.528578758239746
2020-07-19,,4.868494987487793,4.126713275909424,5.788942337036133
2020-07-20,,4.752259254455566,4.284672260284424,5.926784038543701
2020-07-21,,4.676070213317871,3.8047115802764893,5.516477584838867
2020-07-22,,3.9476332664489746,3.4531447887420654,4.680238723754883
2020-07-23,,4.233591079711914,3.3578855991363525,5.351088523864746
2020-07-24,,4.943326473236084,4.206090927124023,5.480038166046143
2020-07-25,,5.180704593658447,4.703099727630615,6.068075656890869
