,New Hampshire,forecast,interval_low,interval_high
2020-06-16,6.0,5.393877983093262,2.9812605381011963,6.001906871795654
2020-06-17,4.0,4.9402618408203125,3.9996159076690674,6.631699085235596
2020-06-18,1.0,4.839240074157715,1.0088205337524414,6.698397159576416
2020-06-19,6.0,5.506433963775635,3.5590412616729736,5.995911598205566
2020-06-20,2.0,2.3558433055877686,2.00296688079834,3.7611143589019775
2020-06-21,0.0,0.09203135967254639,-0.002551257610321045,0.46255356073379517
2020-06-22,0.0,0.2565239667892456,-0.005751252174377441,1.2870099544525146
2020-06-23,4.0,3.9550273418426514,3.7863826751708984,4.0007171630859375
2020-06-24,4.0,4.007893085479736,4.004486083984375,4.0120954513549805
2020-06-25,10.0,9.992393493652344,9.991148948669434,9.995234489440918
2020-06-26,8.0,7.926901340484619,7.628803253173828,8.002983093261719
2020-06-27,2.0,1.0990116596221924,0.2706778645515442,1.9996049404144287
2020-06-28,0.0,0.0011648297077044845,-0.00014835596084594727,0.004020780324935913
2020-06-29,0.0,0.00226615066640079,-0.0009685158729553223,0.006968945264816284
2020-06-30,4.0,3.998539447784424,3.9955825805664062,4.00093936920166
2020-07-01,2.0,2.1184000968933105,1.9985889196395874,2.524810314178467
2020-07-02,2.0,1.9671165943145752,1.838299036026001,1.9997773170471191
2020-07-03,1.0,1.0037343502044678,1.0001273155212402,1.007636547088623
2020-07-04,3.0,2.749666213989258,1.7625588178634644,2.998427391052246
2020-07-05,2.0,2.000074625015259,1.9988346099853516,2.0011868476867676
2020-07-06,1.0,1.1087005138397217,0.8077133893966675,1.7928885221481323
2020-07-07,2.0,2.000378131866455,1.9979562759399414,2.005486488342285
2020-07-08,2.0,1.875351905822754,1.3772915601730347,2.0016207695007324
2020-07-09,1.0,1.1892682313919067,0.9995942711830139,1.9310336112976074
2020-07-10,3.0,2.9969723224639893,2.995915174484253,2.9993700981140137
2020-07-11,1.0,1.0012471675872803,0.9993415474891663,1.0021140575408936
2020-07-12,0.0,0.002022183034569025,0.0005403757095336914,0.00702136754989624
2020-07-13,0.0,0.219608873128891,-0.17198848724365234,0.7245084047317505
2020-07-14,1.0,1.0023040771484375,1.0005513429641724,1.0048216581344604
2020-07-15,2.0,1.7792720794677734,1.191330909729004,1.9966893196105957
2020-07-16,1.0,0.9997415542602539,0.9974570274353027,1.0023952722549438
2020-07-17,0.0,0.0023422420490533113,0.0014315247535705566,0.003550410270690918
2020-07-18,1.0,1.1765166521072388,0.9966009259223938,1.8864057064056396
2020-07-19,2.0,1.7103294134140015,0.554747462272644,2.0010883808135986
2020-07-20,,0.9929447174072266,0.4692131280899048,1.383568525314331
2020-07-21,,1.4409512281417847,0.8605837821960449,2.1905617713928223
2020-07-22,,1.4865115880966187,0.7760359644889832,2.645939826965332
2020-07-23,,2.204890727996826,0.8462786674499512,5.246156692504883
2020-07-24,,2.1040451526641846,1.149482250213623,5.419613361358643
2020-07-25,,3.243027448654175,2.3836669921875,5.391251087188721
2020-07-26,,3.3161823749542236,2.255288600921631,4.905838489532471
