,Missouri,forecast,interval_low,interval_high
2020-07-25,1399.0,1509.8761393229167,1423.6031494140625,1566.964599609375
2020-07-26,1126.0,1466.6220092773438,1414.673095703125,1518.5709228515625
2020-07-27,1329.0,1402.411376953125,1402.411376953125,1402.411376953125
2020-07-28,,1463.525146484375,1463.525146484375,1463.525146484375
2020-07-29,,2145.73046875,2145.73046875,2145.73046875
2020-07-30,,3026.1796875,3026.1796875,3026.1796875
2020-07-31,,3665.706298828125,3665.706298828125,3665.706298828125
2020-08-01,,3436.938232421875,3436.938232421875,3436.938232421875
2020-08-02,,2979.494140625,2979.494140625,2979.494140625
2020-08-03,,2793.015625,2793.015625,2793.015625
