,Montana,forecast,interval_low,interval_high
2020-05-16,2.0,0.0,0.0,0.0
2020-05-17,0.0,2.893244142285347,2.893244142285347,2.893244142285347
2020-05-18,2.0,5.733406403840662,5.733406403840662,5.733406403840662
2020-05-19,1.0,0.0,0.0,0.0
2020-05-20,7.0,10.275720061410052,10.275720061410052,10.275720061410052
2020-05-21,1.0,0.0,0.0,0.0
2020-05-22,0.0,8.007132135215926,8.007132135215926,8.007132135215926
2020-05-23,0.0,3.2841890207920086,3.2841890207920086,3.2841890207920086
2020-05-24,0.0,1.0820649487446137,1.0820649487446137,1.0820649487446137
2020-05-25,0.0,4.028785424093416,4.028785424093416,4.028785424093416
2020-05-26,0.0,1.1976248282497808,1.1976248282497808,1.1976248282497808
2020-05-27,2.0,4.001187097409103,4.001187097409103,4.001187097409103
2020-05-28,4.0,1.3484690506415165,1.3484690506415165,1.3484690506415165
2020-05-29,8.0,4.37410661780968,4.37410661780968,4.37410661780968
2020-05-30,12.0,4.665370781414636,4.665370781414636,4.665370781414636
2020-05-31,10.0,1.2660031943491035,1.2660031943491035,1.2660031943491035
2020-06-01,4.0,4.109586315754775,4.109586315754775,4.109586315754775
2020-06-02,4.0,12.344786651361549,12.344786651361549,12.344786651361549
2020-06-03,2.0,5.734614446270266,5.734614446270266,5.734614446270266
2020-06-04,14.0,22.658376214107356,22.658376214107356,22.658376214107356
2020-06-05,2.0,0.0,0.0,0.0
2020-06-06,-1.0,16.649543136429305,16.649543136429305,16.649543136429305
2020-06-07,5.0,13.23785627915182,13.23785627915182,13.23785627915182
2020-06-08,3.0,0.0,0.0,0.0
2020-06-09,6.0,13.515166997750608,13.515166997750608,13.515166997750608
2020-06-10,7.0,2.3100015023961395,2.3100015023961395,2.3100015023961395
2020-06-11,2.0,0.44776985216065146,0.44776985216065146,0.44776985216065146
2020-06-12,10.0,16.99209881705383,16.99209881705383,16.99209881705383
2020-06-13,15.0,2.737127913882631,2.737127913882631,2.737127913882631
2020-06-14,13.0,4.755216084857391,4.755216084857391,4.755216084857391
2020-06-15,8.0,8.864351313755249,8.864351313755249,8.864351313755249
2020-06-16,5.0,10.251469071590565,10.251469071590565,10.251469071590565
2020-06-17,16.0,23.762470974835544,23.762470974835544,23.762470974835544
2020-06-18,25.0,13.126922788432346,13.126922788432346,13.126922788432346
2020-06-19,11.0,0.0,0.0,0.0
2020-06-20,32.0,50.55052136786985,50.55052136786985,50.55052136786985
2020-06-21,19.0,0.0,0.0,0.0
2020-06-22,17.0,32.478584133744995,32.478584133744995,32.478584133744995
2020-06-23,9.0,16.935561603302347,16.935561603302347,16.935561603302347
2020-06-24,23.0,37.21523756658224,37.21523756658224,37.21523756658224
2020-06-25,37.0,30.671356367606556,30.671356367606556,30.671356367606556
2020-06-26,26.0,4.313697878703348,4.313697878703348,4.313697878703348
2020-06-27,23.0,38.32681538160105,38.32681538160105,38.32681538160105
2020-06-28,11.0,12.115291829985885,12.115291829985885,12.115291829985885
2020-06-29,56.0,77.32828915179687,77.32828915179687,77.32828915179687
2020-06-30,48.0,0.0,0.0,0.0
2020-07-01,49.0,52.79530900846101,52.79530900846101,52.79530900846101
2020-07-02,67.0,63.35953431719677,63.35953431719677,63.35953431719677
2020-07-03,45.0,6.5123362078643225,6.5123362078643225,6.5123362078643225
