,Florida,forecast,interval_low,interval_high
2020-07-03,67.0,22.244670746836107,22.244670746836107,22.244670746836107
2020-07-04,18.0,0.0,0.0,0.0
2020-07-05,29.0,97.78069880095195,97.78069880095195,97.78069880095195
2020-07-06,47.0,47.472727597093794,47.472727597093794,47.472727597093794
2020-07-07,63.0,56.65767094668523,56.65767094668523,56.65767094668523
2020-07-08,48.0,33.04274806393116,33.04274806393116,33.04274806393116
2020-07-09,120.0,154.6279350648368,154.6279350648368,154.6279350648368
2020-07-10,93.0,0.0,0.0,0.0
2020-07-11,95.0,73.41523120798067,73.41523120798067,73.41523120798067
2020-07-12,45.0,4.424555875906883,4.424555875906883,4.424555875906883
2020-07-13,35.0,102.99730303807696,102.99730303807696,102.99730303807696
2020-07-14,132.0,192.78337994813572,192.78337994813572,192.78337994813572
2020-07-15,112.0,0.0,0.0,0.0
2020-07-16,156.0,197.16571667892904,197.16571667892904,197.16571667892904
2020-07-17,128.0,59.611566264750635,59.611566264750635,59.611566264750635
2020-07-18,90.0,103.34702380829104,103.34702380829104,103.34702380829104
2020-07-19,87.0,129.70916404964078,129.70916404964078,129.70916404964078
2020-07-20,90.0,93.9532696910007,93.9532696910007,93.9532696910007
2020-07-21,134.0,186.43579862385423,186.43579862385423,186.43579862385423
2020-07-22,,156.80584180979537,127.27809752259117,186.33358609699957
2020-07-23,,173.3405443756139,143.65398489792443,203.02710385330334
2020-07-24,,157.86487400055282,128.0663960141364,187.66335198696925
2020-07-25,,127.24491893577847,97.0605257699069,157.42931210165003
2020-07-26,,121.41328727236883,91.12189320694456,151.7046813377931
2020-07-27,,129.85778746664113,98.47198538346817,161.2435895498141
2020-07-28,,163.24998192159882,130.3632651049577,196.13669873823994
